"id","brgrId","lokationId","dato","vindretning","vindstyrke","precipitation","cloud","temp","tid","bem"
"503","1","43","2003-05-29",,"0",,,"0",,
"504","1","43","2004-04-17",,"0",,,"0",,
"505","1","44","2002-05-01",,"0",,,"0",,
"506","1","44","2003-03-16",,"0",,,"0",,
"507","1","44","2004-03-29",,"0",,,"0",,
"508","1","44","2004-09-28",,"0",,,"0",,
"509","1","44","2004-11-01",,"0",,,"0",,
"510","1","44","2003-06-07",,"0",,,"0",,
"511","1","44","2004-02-13",,"0",,,"0",,
"512","1","44","2004-06-27",,"0",,,"0",,
"513","1","44","2004-04-06",,"0",,,"0",,
"514","1","44","2003-03-29",,"0",,,"0",,
"515","1","44","2003-11-01",,"0",,,"0",,
"516","1","44","2004-03-02",,"0",,,"0",,
"517","1","44","2004-03-31",,"0",,,"0",,
"518","1","44","2003-08-13",,"0",,,"0",,
"519","1","44","2002-09-28",,"0",,,"0",,
"520","1","44","2003-04-15",,"0",,,"0",,
"521","1","44","2004-03-30",,"0",,,"0",,
"522","1","44","2003-01-01",,"0",,,"0",,
"523","1","44","2004-01-10",,"0",,,"0",,
"524","1","44","2003-11-13",,"0",,,"0",,
"525","1","44","2004-01-02",,"0",,,"0",,
"526","1","44","2004-03-08",,"0",,,"0",,
"527","1","44","2003-05-26",,"0",,,"0",,
"528","1","44","2003-09-28",,"0",,,"0",,
"529","1","44","2004-04-02",,"0",,,"0",,
"530","1","44","2005-01-01",,"0",,,"0",,
"531","1","44","2004-01-01",,"0",,,"0",,
"532","1","44","2004-02-17",,"0",,,"0",,
"533","1","44","2003-06-14",,"0",,,"0",,
"534","1","44","2004-11-13",,"0",,,"0",,
"535","1","44","2003-06-06",,"0",,,"0",,
"536","1","44","2004-01-15",,"0",,,"0",,
"537","1","44","2003-08-04",,"0",,,"0",,
"538","1","44","2003-11-11",,"0",,,"0",,
"539","1","44","2003-05-21",,"0",,,"0",,
"540","1","44","2004-05-19",,"0",,,"0",,
"541","1","44","2004-03-14",,"0",,,"0",,
"542","1","44","2003-04-28",,"0",,,"0",,
"543","1","44","2004-04-28",,"0",,,"0",,
"544","1","44","2004-04-05",,"0",,,"0",,
"545","1","44","2003-10-25",,"0",,,"0",,
"546","1","44","2004-02-15",,"0",,,"0",,
"547","1","44","2004-10-25",,"0",,,"0",,
"548","1","44","2004-10-29",,"0",,,"0",,
"549","1","44","2004-11-03",,"0",,,"0",,
"550","1","44","2004-11-14",,"0",,,"0",,
"551","1","44","2004-11-28",,"0",,,"0",,
"552","1","44","2005-01-02",,"0",,,"0",,
"553","1","44","2004-04-12",,"0",,,"0",,
"554","1","44","2003-05-04",,"0",,,"0",,
"555","1","44","2004-04-26",,"0",,,"0",,
"556","1","44","2004-07-05",,"0",,,"0",,
"557","1","44","2003-05-07",,"0",,,"0",,
"558","1","44","2003-04-27",,"0",,,"0",,
"559","1","44","2004-04-23",,"0",,,"0",,
"560","1","44","2003-04-13",,"0",,,"0",,
"561","1","44","2003-04-12",,"0",,,"0",,
"562","1","44","2003-09-14",,"0",,,"0",,
"563","1","44","2004-05-01",,"0",,,"0",,
"564","1","44","2004-10-05",,"0",,,"0",,
"565","1","44","2004-11-07",,"0",,,"0",,
"566","1","44","2003-10-17",,"0",,,"0",,
"567","1","44","2003-01-02",,"0",,,"0",,
"568","1","44","2004-03-19",,"0",,,"0",,
"569","1","44","2004-10-16",,"0",,,"0",,
"570","1","44","2004-10-27",,"0",,,"0",,
"571","1","44","2004-09-24",,"0",,,"0",,
"572","1","44","2003-11-23",,"0",,,"0",,
"573","1","44","2003-01-26",,"0",,,"0",,
"574","1","44","2004-05-23",,"0",,,"0",,
"575","1","44","2004-08-28",,"0",,,"0",,
"576","1","44","2004-02-09",,"0",,,"0",,
"577","1","44","2003-05-09",,"0",,,"0",,
"578","1","44","2003-01-13",,"0",,,"0",,
"579","1","44","2003-03-09",,"0",,,"0",,
"580","1","44","2003-11-28",,"0",,,"0",,
"581","1","44","2004-04-09",,"0",,,"0",,
"582","1","44","2003-01-08",,"0",,,"0",,
"583","1","44","2003-02-01",,"0",,,"0",,
"584","1","44","2004-08-14",,"0",,,"0",,
"585","1","45","2006-01-15",,"0",,,"0",,
"586","1","45","1960-01-01",,"0",,,"0",,
"587","1","45","2002-08-17",,"0",,,"0",,
"588","1","46","2008-04-01",,"0",,,"0",,
"589","1","46","2006-12-03",,"0",,,"0",,
"590","1","46","2007-04-27",,"0",,,"0",,
"591","1","46","2006-01-02",,"0",,,"0",,
"592","1","46","2008-04-05",,"0",,,"0",,
"593","1","46","2007-04-29",,"0",,,"0",,
"594","1","46","2008-05-22",,"0",,,"0",,
"595","1","46","2006-05-28",,"0",,,"0",,
"596","1","46","2006-10-18",,"0",,,"0",,
"597","1","46","2005-07-22",,"0",,,"0",,
"598","1","46","2006-01-07",,"0",,,"0",,
"599","1","46","2007-05-02",,"0",,,"0",,
"600","1","46","2007-05-12",,"0",,,"0",,
"601","1","46","2008-10-04",,"0",,,"0",,
"602","1","46","2009-01-08",,"0",,,"0",,
"603","1","46","2008-10-30",,"0",,,"0",,
"604","1","46","2007-01-12",,"0",,,"0",,
"605","1","46","2006-04-21",,"0",,,"0",,
"606","1","46","2007-05-18",,"0",,,"0",,
"607","1","46","2006-01-01",,"0",,,"0",,
"608","1","46","2006-05-13",,"0",,,"0",,
"609","1","46","2006-08-10",,"0",,,"0",,
"610","1","46","2002-09-21",,"0",,,"0",,
"611","1","46","2006-04-17",,"0",,,"0",,
"612","1","46","2006-05-10",,"0",,,"0",,
"613","1","46","2006-05-14",,"0",,,"0",,
"614","1","46","2006-05-27",,"0",,,"0",,
"615","1","46","2009-05-24",,"0",,,"0",,
"616","1","46","2008-05-20",,"0",,,"0",,
"617","1","46","2005-07-31",,"0",,,"0",,
"618","1","46","2006-04-26",,"0",,,"0",,
"619","1","46","2009-05-03",,"0",,,"0",,
"620","1","46","2005-09-09",,"0",,,"0",,
"621","1","46","2007-02-13",,"0",,,"0",,
"622","1","46","2005-03-27",,"0",,,"0",,
"623","1","46","2006-02-05",,"0",,,"0",,
"624","1","46","2003-01-01",,"0",,,"0",,
"625","1","47","2003-02-14",,"0",,,"0",,
"626","1","47","2005-05-13",,"0",,,"0",,
"627","1","47","2003-01-01",,"0",,,"0",,
"628","1","47","2003-01-04",,"0",,,"0",,
"629","1","47","2005-05-14",,"0",,,"0",,
"630","1","47","2003-04-13",,"0",,,"0",,
"631","1","47","2003-04-30",,"0",,,"0",,
"632","1","47","2005-04-18",,"0",,,"0",,
"633","1","47","2003-01-31",,"0",,,"0",,
"634","1","48","2003-02-21",,"0",,,"0",,
"635","1","48","2004-09-24",,"0",,,"0",,
"636","1","48","2002-10-04",,"0",,,"0",,
"637","1","48","2003-05-09",,"0",,,"0",,
"638","1","48","2006-09-01",,"0",,,"0",,
"639","1","48","2003-03-13",,"0",,,"0",,
"640","1","48","2004-02-13",,"0",,,"0",,
"641","1","48","2005-02-14",,"0",,,"0",,
"642","1","48","2011-01-06",,"0",,,"0",,
"643","1","49","2004-01-02",,"0",,,"0",,
"644","1","49","2004-01-01",,"0",,,"0",,
"645","1","49","2003-01-01",,"0",,,"0",,
"646","1","49","2003-01-10",,"0",,,"0",,
"647","1","50","2003-04-01",,"0",,,"0",,
"648","1","50","2002-01-10",,"0",,,"0",,
"649","1","50","2003-01-07",,"0",,,"0",,
"650","1","50","2004-01-06",,"0",,,"0",,
"651","1","50","2005-01-07",,"0",,,"0",,
"652","1","50","2006-01-03",,"0",,,"0",,
"653","1","50","2007-01-16",,"0",,,"0",,
"654","1","50","2009-01-03",,"0",,,"0",,
"655","1","50","2001-05-11",,"0",,,"0",,
"656","1","50","2003-01-23",,"0",,,"0",,
"657","1","50","2005-04-04",,"0",,,"0",,
"658","1","51","2010-12-04",,"0",,,"0",,
"659","1","51","2011-01-01",,"0",,,"0",,
"660","1","51","2011-01-07",,"0",,,"0",,
"661","1","51","2011-05-02",,"0",,,"0",,
"662","1","51","2012-01-14",,"0",,,"0",,
"663","1","51","2011-03-28",,"0",,,"0",,
"664","1","51","2010-09-19",,"0",,,"0",,
"665","1","51","2011-03-12",,"0",,,"0",,
"666","1","51","2011-06-03",,"0",,,"0",,
"667","1","51","2010-12-05",,"0",,,"0",,
"668","1","51","2011-02-12",,"0",,,"0",,
"669","1","51","2011-09-11",,"0",,,"0",,
"670","1","51","2012-01-06",,"0",,,"0",,
"671","1","51","2011-05-27",,"0",,,"0",,
"672","1","51","2012-02-10",,"0",,,"0",,
"673","1","51","2011-09-06",,"0",,,"0",,
"674","1","51","2003-01-24",,"0",,,"0",,
"675","1","51","2011-03-31",,"0",,,"0",,
"676","1","51","2011-06-07",,"0",,,"0",,
"677","1","51","2012-01-10",,"0",,,"0",,
"678","1","51","2011-10-02",,"0",,,"0",,
"679","1","51","2011-02-24",,"0",,,"0",,
"680","1","51","2011-04-24",,"0",,,"0",,
"681","1","51","2011-08-14",,"0",,,"0",,
"682","1","52","2003-01-24",,"0",,,"0",,
"683","1","53","2003-01-27",,"0",,,"0",,
"684","1","54","2011-09-17",,"0",,,"0",,
"685","1","54","2003-02-19",,"0",,,"0",,
"686","1","55","2004-03-07",,"0",,,"0",,
"687","1","55","2005-02-20",,"0",,,"0",,
"688","1","55","2006-03-12",,"0",,,"0",,
"689","1","55","2007-01-13",,"0",,,"0",,
"690","1","55","2007-02-10",,"0",,,"0",,
"691","1","55","2007-03-11",,"0",,,"0",,
"692","1","55","2008-01-19",,"0",,,"0",,
"693","1","55","2008-02-10",,"0",,,"0",,
"694","1","55","2009-02-15",,"0",,,"0",,
"695","1","55","2009-12-06",,"0",,,"0",,
"696","1","55","2010-02-21",,"0",,,"0",,
"697","1","55","2009-02-28",,"0",,,"0",,
"698","1","55","2003-02-23",,"0",,,"0",,
"699","1","55","2003-03-09",,"0",,,"0",,
"700","1","56","1993-03-25",,"0",,,"0",,
"701","1","56","2002-01-05",,"0",,,"0",,
"702","1","56","2001-03-01",,"0",,,"0",,
"703","1","56","2002-04-01",,"0",,,"0",,
"704","1","56","2002-01-07",,"0",,,"0",,
"705","1","56","2002-03-01",,"0",,,"0",,
"706","1","56","2001-04-02",,"0",,,"0",,
"707","1","56","2002-03-04",,"0",,,"0",,
"708","1","56","2001-04-16",,"0",,,"0",,
"709","1","57","1974-10-01",,"0",,,"0",,
"710","1","57","1960-01-01",,"0",,,"0",,
"711","1","58","1970-01-01",,"0",,,"0",,
"712","1","58","2011-08-09",,"0",,,"0",,
"713","1","58","1970-06-01",,"0",,,"0",,
"714","1","58","2006-07-25",,"0",,,"0",,
"715","1","58","1960-01-01",,"0",,,"0",,
"716","1","59","1970-05-01",,"0",,,"0",,
"717","1","59","1960-01-01",,"0",,,"0",,
"718","1","59","1970-01-01",,"0",,,"0",,
"719","1","60","1977-08-01",,"0",,,"0",,
"720","1","60","1960-01-01",,"0",,,"0",,
"721","1","61","2003-03-22",,"0",,,"0",,
"722","1","61","2003-03-21",,"0",,,"0",,
"723","1","62","2004-03-28",,"0",,,"0",,
"724","1","62","2003-03-30",,"0",,,"0",,
"725","1","63","2003-03-30",,"0",,,"0",,
"726","1","64","2009-09-06",,"0",,,"0",,
"727","1","64","2005-04-24",,"0",,,"0",,
"728","1","64","2003-03-31",,"0",,,"0",,
"729","1","65","2006-03-15",,"0",,,"0",,
"730","1","65","2007-04-05",,"0",,,"0",,
"731","1","65","1960-01-01",,"0",,,"0",,
"732","1","66","2003-04-14",,"0",,,"0",,
"733","1","67","2003-04-14",,"0",,,"0",,
"734","1","68","2003-04-14",,"0",,,"0",,
"735","1","69","2003-04-14",,"0",,,"0",,
"736","1","70","2003-04-14",,"0",,,"0",,
"737","1","71","1995-10-01",,"0",,,"0",,
"738","1","72","1960-01-01",,"0",,,"0",,
"739","1","73","2003-12-17",,"0",,,"0",,
"740","1","73","2003-05-13",,"0",,,"0",,
"741","1","74","2000-07-01",,"0",,,"0",,
"742","1","75","1960-01-01",,"0",,,"0",,
"743","1","75","1970-01-01",,"0",,,"0",,
"744","1","76","2007-05-24",,"0",,,"0",,
"745","1","76","2007-04-05",,"0",,,"0",,
"746","1","76","2006-03-19",,"0",,,"0",,
"747","1","76","2006-03-18",,"0",,,"0",,
"748","1","76","1960-01-01",,"0",,,"0",,
"749","1","77","2010-06-27",,"0",,,"0",,
"750","1","77","2002-03-25",,"0",,,"0",,
"751","1","77","1960-01-01",,"0",,,"0",,
"752","1","78","2010-08-04",,"0",,,"0",,
"753","1","78","1994-05-01",,"0",,,"0",,
"754","1","78","1960-01-01",,"0",,,"0",,
"755","1","78","1996-04-01",,"0",,,"0",,
"756","1","79","2005-09-27",,"0",,,"0",,
"757","1","79","1960-01-01",,"0",,,"0",,
"758","1","80","2008-05-01",,"0",,,"0",,
"759","1","80","1960-01-01",,"0",,,"0",,
"760","1","82","1960-01-01",,"0",,,"0",,
"761","1","82","1984-11-08",,"0",,,"0",,
"762","1","82","2006-05-04",,"0",,,"0",,
"763","1","82","2004-11-09",,"0",,,"0",,
"764","1","83","2003-05-28",,"0",,,"0",,
"765","1","83","2004-06-04",,"0",,,"0",,
"766","1","84","2003-05-30",,"0",,,"0",,
"767","1","85","2010-05-27",,"0",,,"0",,
"768","1","85","2004-06-10",,"0",,,"0",,
"769","1","85","2003-06-04",,"0",,,"0",,
"770","1","85","2005-06-23",,"0",,,"0",,
"771","1","85","2008-06-06",,"0",,,"0",,
"772","1","86","2003-04-20",,"0",,,"0",,
"773","1","87","2009-06-08",,"0",,,"0",,
"774","1","87","2011-05-21",,"0",,,"0",,
"775","1","87","2003-06-12",,"0",,,"0",,
"776","1","87","1982-12-22",,"0",,,"0",,
"777","1","88","2003-07-08",,"0",,,"0",,
"778","1","88","2005-05-07",,"0",,,"0",,
"779","1","89","2003-07-09",,"0",,,"0",,
"780","1","90","2003-07-07",,"0",,,"0",,
"781","1","91","2003-07-08",,"0",,,"0",,
"782","1","92","2003-10-06",,"0",,,"0",,
"783","1","92","2006-03-24",,"0",,,"0",,
"784","1","93","2003-10-23",,"0",,,"0",,
"785","1","93","2004-11-09",,"0",,,"0",,
"786","1","94","2003-11-11",,"0",,,"0",,
"787","1","95","1984-02-10",,"0",,,"0",,
"788","1","96","1990-02-20",,"0",,,"0",,
"789","1","97","2004-07-18",,"0",,,"0",,
"790","1","97","1981-05-24",,"0",,,"0",,
"791","1","97","1960-01-01",,"0",,,"0",,
"792","1","97","1982-05-26",,"0",,,"0",,
"793","1","97","1983-05-23",,"0",,,"0",,
"794","1","98","2003-07-05",,"0",,,"0",,
"795","1","99","2006-01-08",,"0",,,"0",,
"796","1","99","2005-01-21",,"0",,,"0",,
"797","1","99","2004-11-13",,"0",,,"0",,
"798","1","99","2004-01-26",,"0",,,"0",,
"799","1","99","2004-03-04",,"0",,,"0",,
"800","1","99","2006-01-15",,"0",,,"0",,
"801","1","99","2004-05-15",,"0",,,"0",,
"802","1","100","2005-02-11",,"0",,,"0",,
"803","1","100","2004-02-05",,"0",,,"0",,
"804","1","100","2011-09-13",,"0",,,"0",,
"805","1","101","2004-02-23",,"0",,,"0",,
"806","1","101","2004-02-25",,"0",,,"0",,
"807","1","101","2004-02-22",,"0",,,"0",,
"808","1","101","2004-02-24",,"0",,,"0",,
"809","1","102","2004-02-22",,"0",,,"0",,
"810","1","103","2004-02-26",,"0",,,"0",,
"811","1","104","2004-04-15",,"0",,,"0",,
"812","1","104","2004-03-04",,"0",,,"0",,
"813","1","105","2006-11-22",,"0",,,"0",,
"814","1","105","2004-03-15",,"0",,,"0",,
"815","1","106","2005-09-14",,"0",,,"0",,
"816","1","106","2004-03-29",,"0",,,"0",,
"817","1","107","2004-04-04",,"0",,,"0",,
"818","1","108","2004-04-12",,"0",,,"0",,
"819","1","109","2004-04-14",,"0",,,"0",,
"820","1","110","2004-04-17",,"0",,,"0",,
"821","1","111","2004-04-17",,"0",,,"0",,
"822","1","111","2004-04-18",,"0",,,"0",,
"823","1","111","2005-05-07",,"0",,,"0",,
"824","1","111","2004-04-19",,"0",,,"0",,
"825","1","112","2004-04-18",,"0",,,"0",,
"826","1","112","2005-05-07",,"0",,,"0",,
"827","1","113","2004-04-18",,"0",,,"0",,
"828","1","113","2005-05-07",,"0",,,"0",,
"829","1","114","2004-04-18",,"0",,,"0",,
"830","1","115","2004-04-21",,"0",,,"0",,
"831","1","116","2004-04-29",,"0",,,"0",,
"832","1","117","2004-05-21",,"0",,,"0",,
"833","1","117","2004-05-22",,"0",,,"0",,
"834","1","117","2004-05-20",,"0",,,"0",,
"835","1","118","2004-05-22",,"0",,,"0",,
"836","1","118","2004-05-20",,"0",,,"0",,
"837","1","119","1960-01-01",,"0",,,"0",,
"838","1","120","1960-01-01",,"0",,,"0",,
"839","1","121","1960-01-01",,"0",,,"0",,
"840","1","122","1960-01-01",,"0",,,"0",,
"841","1","123","2004-07-18",,"0",,,"0",,
"842","1","124","2006-01-02",,"0",,,"0",,
"843","1","124","2004-07-24",,"0",,,"0",,
"844","1","124","2011-05-23",,"0",,,"0",,
"845","1","124","2005-11-25",,"0",,,"0",,
"846","1","124","2008-02-02",,"0",,,"0",,
"847","1","125","2004-09-06",,"0",,,"0",,
"848","1","126","2004-09-16",,"0",,,"0",,
"849","1","126","2005-05-02",,"0",,,"0",,
"850","1","127","2004-11-12",,"0",,,"0",,
"851","1","127","2005-05-22",,"0",,,"0",,
"852","1","128","2004-11-14",,"0",,,"0",,
"853","1","129","2005-01-11",,"0",,,"0",,
"854","1","129","2011-03-22",,"0",,,"0",,
"855","1","130","2005-01-16",,"0",,,"0",,
"856","1","131","2005-01-21",,"0",,,"0",,
"857","1","132","2005-01-23",,"0",,,"0",,
"858","1","133","2011-11-12",,"0",,,"0",,
"859","1","133","2007-02-09",,"0",,,"0",,
"860","1","133","2006-02-27",,"0",,,"0",,
"861","1","133","2005-12-18",,"0",,,"0",,
"862","1","133","2005-01-30",,"0",,,"0",,
"863","1","134","2006-12-31",,"0",,,"0",,
"864","1","134","2005-01-31",,"0",,,"0",,
"865","1","135","2005-03-23",,"0",,,"0",,
"866","1","135","2005-02-16",,"0",,,"0",,
"867","1","136","2005-03-20",,"0",,,"0",,
"868","1","136","2005-04-08",,"0",,,"0",,
"869","1","136","2006-11-21",,"0",,,"0",,
"870","1","136","2008-05-13",,"0",,,"0",,
"871","1","136","2008-01-31",,"0",,,"0",,
"872","1","136","2008-05-20",,"0",,,"0",,
"873","1","136","2006-03-22",,"0",,,"0",,
"874","1","136","2006-03-13",,"0",,,"0",,
"875","1","136","2006-05-27",,"0",,,"0",,
"876","1","136","2006-10-28",,"0",,,"0",,
"877","1","136","2008-11-01",,"0",,,"0",,
"878","1","136","2005-04-04",,"0",,,"0",,
"879","1","136","2007-05-02",,"0",,,"0",,
"880","1","136","2005-03-14",,"0",,,"0",,
"881","1","136","2006-01-01",,"0",,,"0",,
"882","1","136","2007-01-27",,"0",,,"0",,
"883","1","136","2008-10-07",,"0",,,"0",,
"884","1","136","2007-03-10",,"0",,,"0",,
"885","1","136","2006-09-02",,"0",,,"0",,
"886","1","136","2008-04-03",,"0",,,"0",,
"887","1","136","2005-03-25",,"0",,,"0",,
"888","1","136","2005-03-31",,"0",,,"0",,
"889","1","136","2005-04-02",,"0",,,"0",,
"890","1","136","2007-01-02",,"0",,,"0",,
"891","1","136","2007-01-07",,"0",,,"0",,
"892","1","136","2005-03-01",,"0",,,"0",,
"893","1","136","2007-01-10",,"0",,,"0",,
"894","1","136","2008-01-06",,"0",,,"0",,
"895","1","136","2008-01-08",,"0",,,"0",,
"896","1","136","2007-06-03",,"0",,,"0",,
"897","1","136","2005-05-01",,"0",,,"0",,
"898","1","136","2006-02-28",,"0",,,"0",,
"899","1","136","2007-05-01",,"0",,,"0",,
"900","1","136","2008-09-01",,"0",,,"0",,
"901","1","136","2005-05-15",,"0",,,"0",,
"902","1","136","2007-06-05",,"0",,,"0",,
"903","1","136","2008-07-03",,"0",,,"0",,
"904","1","136","2006-02-05",,"0",,,"0",,
"905","1","136","2007-06-08",,"0",,,"0",,
"906","1","136","2005-03-21",,"0",,,"0",,
"907","1","136","2005-03-03",,"0",,,"0",,
"908","1","136","2005-07-07",,"0",,,"0",,
"909","1","136","2006-05-19",,"0",,,"0",,
"910","1","136","2007-04-29",,"0",,,"0",,
"911","1","136","2008-05-06",,"0",,,"0",,
"912","1","136","2008-05-23",,"0",,,"0",,
"913","1","136","2005-05-13",,"0",,,"0",,
"914","1","136","2005-07-22",,"0",,,"0",,
"915","1","136","2007-04-24",,"0",,,"0",,
"916","1","136","2005-04-30",,"0",,,"0",,
"917","1","136","2007-04-23",,"0",,,"0",,
"918","1","136","2005-04-12",,"0",,,"0",,
"919","1","136","2008-04-05",,"0",,,"0",,
"920","1","136","2008-09-19",,"0",,,"0",,
"921","1","136","2007-05-18",,"0",,,"0",,
"922","1","136","2005-04-01",,"0",,,"0",,
"923","1","136","2007-01-01",,"0",,,"0",,
"924","1","136","2005-03-05",,"0",,,"0",,
"925","1","136","2005-11-18",,"0",,,"0",,
"926","1","136","2007-10-26",,"0",,,"0",,
"927","1","136","2006-01-02",,"0",,,"0",,
"928","1","136","2005-07-06",,"0",,,"0",,
"929","1","136","2006-03-11",,"0",,,"0",,
"930","1","136","2005-03-18",,"0",,,"0",,
"931","1","136","2007-01-19",,"0",,,"0",,
"932","1","136","2005-03-17",,"0",,,"0",,
"933","1","136","2008-01-03",,"0",,,"0",,
"934","1","136","2005-12-31",,"0",,,"0",,
"935","1","136","2006-01-09",,"0",,,"0",,
"936","1","136","2006-01-14",,"0",,,"0",,
"937","1","136","2006-03-24",,"0",,,"0",,
"938","1","136","2007-03-30",,"0",,,"0",,
"939","1","137","2005-03-22",,"0",,,"0",,
"940","1","138","2005-03-22",,"0",,,"0",,
"941","1","139","2005-03-28",,"0",,,"0",,
"942","1","140","2005-04-24",,"0",,,"0",,
"943","1","141","2005-05-07",,"0",,,"0",,
"944","1","142","2005-05-07",,"0",,,"0",,
"945","1","143","2005-05-07",,"0",,,"0",,
"946","1","143","2011-10-22",,"0",,,"0",,
"947","1","144","2004-07-08",,"0",,,"0",,
"948","1","144","2005-05-08",,"0",,,"0",,
"949","1","144","2003-07-08",,"0",,,"0",,
"950","1","144","2005-05-07",,"0",,,"0",,
"951","1","145","2005-05-08",,"0",,,"0",,
"952","1","146","2005-05-08",,"0",,,"0",,
"953","1","147","2005-05-07",,"0",,,"0",,
"954","1","148","2005-05-07",,"0",,,"0",,
"955","1","149","2009-08-31",,"0",,,"0",,
"956","1","150","2005-06-16",,"0",,,"0",,
"957","1","150","2005-06-14",,"0",,,"0",,
"958","1","151","2005-06-13",,"0",,,"0",,
"959","1","151","2005-06-12",,"0",,,"0",,
"960","1","152","2005-06-19",,"0",,,"0",,
"961","1","153","2005-07-10",,"0",,,"0",,
"962","1","154","2005-07-31",,"0",,,"0",,
"963","1","154","2009-08-24",,"0",,,"0",,
"964","1","155","2005-12-18",,"0",,,"0",,
"965","1","156","2006-01-04",,"0",,,"0",,
"966","1","156","2008-04-15",,"0",,,"0",,
"967","1","156","2008-09-05",,"0",,,"0",,
"968","1","156","2008-09-11",,"0",,,"0",,
"969","1","156","2009-01-04",,"0",,,"0",,
"970","1","156","2007-08-01",,"0",,,"0",,
"971","1","156","2009-08-03",,"0",,,"0",,
"972","1","156","2010-07-28",,"0",,,"0",,
"973","1","157","2006-03-28",,"0",,,"0",,
"974","1","157","2006-01-11",,"0",,,"0",,
"975","1","158","2009-01-18",,"0",,,"0",,
"976","1","158","2011-12-25",,"0",,,"0",,
"977","1","158","2006-01-15",,"0",,,"0",,
"978","1","159","2006-01-29",,"0",,,"0",,
"979","1","160","2006-02-10",,"0",,,"0",,
"980","1","161","2006-02-27",,"0",,,"0",,
"981","1","161","2007-02-09",,"0",,,"0",,
"982","1","161","2009-11-09",,"0",,,"0",,
"983","1","162","2006-03-22",,"0",,,"0",,
"984","1","163","2006-03-22",,"0",,,"0",,
"985","1","164","2006-04-06",,"0",,,"0",,
"986","1","165","2007-11-03",,"0",,,"0",,
"987","1","165","2008-10-11",,"0",,,"0",,
"988","1","165","2006-05-06",,"0",,,"0",,
"989","1","165","2007-05-05",,"0",,,"0",,
"990","1","165","2006-05-07",,"0",,,"0",,
"991","1","165","2008-01-05",,"0",,,"0",,
"992","1","166","2006-05-24",,"0",,,"0",,
"993","1","167","2006-06-05",,"0",,,"0",,
"994","1","168","2006-06-04",,"0",,,"0",,
"995","1","169","2006-10-13",,"0",,,"0",,
"996","1","169","2006-10-11",,"0",,,"0",,
